Date,Open,High,Low,Close,Adj Close,Volume
2012-10-18,4.690000,4.720000,4.690000,4.700000,4.046532,22800
2012-10-19,4.610000,4.640000,4.610000,4.620000,3.977655,36400
2012-10-22,4.750000,4.750000,4.710000,4.710000,4.055141,11000
2012-10-23,4.640000,4.680000,4.640000,4.670000,4.020704,41700
2012-10-24,4.720000,4.720000,4.660000,4.660000,4.012093,9500
2012-10-25,4.730000,4.730000,4.660000,4.710000,4.055141,19200
2012-10-26,4.640000,4.690000,4.640000,4.670000,4.020704,35000
2012-10-31,4.700000,4.770000,4.560000,4.650000,4.003485,49500
2012-11-01,4.730000,4.750000,4.700000,4.750000,4.089581,41200
2012-11-02,4.670000,4.840000,4.670000,4.840000,4.167068,110000
2012-11-05,4.440000,4.570000,4.440000,4.500000,3.874340,144500
2012-11-06,4.390000,4.500000,4.390000,4.410000,3.796852,33800
2012-11-07,4.290000,4.400000,4.240000,4.330000,3.727975,9900
2012-11-08,4.370000,4.370000,4.250000,4.290000,3.693537,45200
2012-11-09,4.350000,4.370000,4.350000,4.370000,3.762414,69000
2012-11-12,4.170000,4.300000,4.170000,4.270000,3.676317,29900
2012-11-13,4.200000,4.260000,4.180000,4.230000,3.641879,59000
2012-11-14,4.230000,4.280000,4.210000,4.220000,3.633269,57500
2012-11-15,4.210000,4.320000,4.210000,4.260000,3.667708,47200
2012-11-16,4.220000,4.270000,4.190000,4.190000,3.607440,28200
2012-11-19,4.310000,4.400000,4.310000,4.310000,3.710756,18700
2012-11-20,4.250000,4.350000,4.250000,4.350000,3.745194,57000
2012-11-21,4.320000,4.320000,4.220000,4.310000,3.710756,12300
2012-11-23,4.220000,4.340000,4.210000,4.300000,3.702147,18500
2012-11-26,4.230000,4.300000,4.220000,4.240000,3.650488,77200
2012-11-27,4.090000,4.130000,4.080000,4.130000,3.555782,50800
2012-11-28,4.050000,4.150000,4.040000,4.100000,3.529953,26500
2012-11-29,4.190000,4.230000,4.180000,4.210000,3.624660,49800
2012-11-30,4.080000,4.200000,4.080000,4.150000,3.573002,41500
2012-12-03,4.160000,4.200000,4.090000,4.110000,3.538563,83900
2012-12-04,4.110000,4.150000,4.110000,4.110000,3.538563,58700
2012-12-05,4.170000,4.250000,4.170000,4.210000,3.624660,122000
2012-12-06,4.260000,4.320000,4.260000,4.270000,3.676317,37500
